12:11 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:08 a. m. --- humedad: 7.666667 , humedad Relativa: 10.33333 , Temperatura: 6 , luminosidad: 0
02:08 a. m. --- humedad: 7.666667 , humedad Relativa: 10.33333 , Temperatura: 6 , luminosidad: 0
02:08 a. m. --- humedad: 9.666667 , humedad Relativa: 13.33333 , Temperatura: 14.66667 , luminosidad: 25.92
02:08 a. m. --- humedad: 9.666667 , humedad Relativa: 13.33333 , Temperatura: 14.66667 , luminosidad: 25.92
02:09 a. m. --- humedad: 8 , humedad Relativa: 8.333333 , Temperatura: 9.666667 , luminosidad: 29.52
02:09 a. m. --- humedad: 8 , humedad Relativa: 8.333333 , Temperatura: 9.666667 , luminosidad: 29.52
02:09 a. m. --- humedad: 8 , humedad Relativa: 8.333333 , Temperatura: 9.666667 , luminosidad: 29.52
02:09 a. m. --- humedad: 5.666667 , humedad Relativa: 7 , Temperatura: 8.666667 , luminosidad: 41.76
02:09 a. m. --- humedad: 5.666667 , humedad Relativa: 7 , Temperatura: 8.666667 , luminosidad: 41.76
02:09 a. m. --- humedad: 5.333333 , humedad Relativa: 13.33333 , Temperatura: 10 , luminosidad: 26.64
02:09 a. m. --- humedad: 5.333333 , humedad Relativa: 13.33333 , Temperatura: 10 , luminosidad: 26.64
02:09 a. m. --- humedad: 5.333333 , humedad Relativa: 13.33333 , Temperatura: 10 , luminosidad: 26.64
02:09 a. m. --- humedad: 10.66667 , humedad Relativa: 4.666667 , Temperatura: 11.33333 , luminosidad: 25.92
02:09 a. m. --- humedad: 10.66667 , humedad Relativa: 4.666667 , Temperatura: 11.33333 , luminosidad: 25.92
02:09 a. m. --- humedad: 4.666667 , humedad Relativa: 14.66667 , Temperatura: 7.333333 , luminosidad: 43.92
02:09 a. m. --- humedad: 4.666667 , humedad Relativa: 14.66667 , Temperatura: 7.333333 , luminosidad: 43.92
02:09 a. m. --- humedad: 4.666667 , humedad Relativa: 14.66667 , Temperatura: 7.333333 , luminosidad: 39.6
02:09 a. m. --- humedad: 8.666667 , humedad Relativa: 8.666667 , Temperatura: 8.333333 , luminosidad: 39.6
02:09 a. m. --- humedad: 8.666667 , humedad Relativa: 8.666667 , Temperatura: 8.333333 , luminosidad: 39.6
02:10 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:10 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:10 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:10 a. m. --- humedad: 11.33333 , humedad Relativa: 12.66667 , Temperatura: 13.66667 , luminosidad: 24.48
02:10 a. m. --- humedad: 11.33333 , humedad Relativa: 12.66667 , Temperatura: 13.66667 , luminosidad: 24.48
02:10 a. m. --- humedad: 7.333333 , humedad Relativa: 7 , Temperatura: 17 , luminosidad: 38.16
02:10 a. m. --- humedad: 7.333333 , humedad Relativa: 7 , Temperatura: 17 , luminosidad: 38.16
02:11 a. m. --- humedad: 7.333333 , humedad Relativa: 7 , Temperatura: 17 , luminosidad: 38.16
02:11 a. m. --- humedad: 14.66667 , humedad Relativa: 13.33333 , Temperatura: 8 , luminosidad: 30.96
02:11 a. m. --- humedad: 14.66667 , humedad Relativa: 13.33333 , Temperatura: 8 , luminosidad: 30.96
02:11 a. m. --- humedad: 9.666667 , humedad Relativa: 7 , Temperatura: 7.333333 , luminosidad: 38.88
02:11 a. m. --- humedad: 9.666667 , humedad Relativa: 7 , Temperatura: 7.333333 , luminosidad: 38.88
02:11 a. m. --- humedad: 9.666667 , humedad Relativa: 7 , Temperatura: 7.333333 , luminosidad: 38.88
02:19 a. m. --- humedad: 6.666667 , humedad Relativa: 12 , Temperatura: 11.33333 , luminosidad: 0
02:19 a. m. --- humedad: 6.666667 , humedad Relativa: 12 , Temperatura: 11.33333 , luminosidad: 0
02:20 a. m. --- humedad: 6.666667 , humedad Relativa: 12 , Temperatura: 11.33333 , luminosidad: 0
02:20 a. m. --- humedad: 8.333333 , humedad Relativa: 8.333333 , Temperatura: 5.666667 , luminosidad: 41.76
02:20 a. m. --- humedad: 8.333333 , humedad Relativa: 8.333333 , Temperatura: 5.666667 , luminosidad: 41.76
02:20 a. m. --- humedad: 9 , humedad Relativa: 6.333333 , Temperatura: 5 , luminosidad: 52.56
02:20 a. m. --- humedad: 9 , humedad Relativa: 6.333333 , Temperatura: 5 , luminosidad: 52.56
02:20 a. m. --- humedad: 9 , humedad Relativa: 6.333333 , Temperatura: 5 , luminosidad: 52.56
02:20 a. m. --- humedad: 9.333333 , humedad Relativa: 16 , Temperatura: 9.666667 , luminosidad: 43.92
02:20 a. m. --- humedad: 9.333333 , humedad Relativa: 16 , Temperatura: 9.666667 , luminosidad: 43.92
02:20 a. m. --- humedad: 3.333333 , humedad Relativa: 7.333333 , Temperatura: 8.666667 , luminosidad: 43.2
02:20 a. m. --- humedad: 3.333333 , humedad Relativa: 7.333333 , Temperatura: 8.666667 , luminosidad: 43.2
02:20 a. m. --- humedad: 3.333333 , humedad Relativa: 7.333333 , Temperatura: 8.666667 , luminosidad: 43.2
02:20 a. m. --- humedad: 9.333333 , humedad Relativa: 12 , Temperatura: 10.33333 , luminosidad: 43.2
02:20 a. m. --- humedad: 9.333333 , humedad Relativa: 12 , Temperatura: 10.33333 , luminosidad: 43.2
02:20 a. m. --- humedad: 5.666667 , humedad Relativa: 6.666667 , Temperatura: 8.333333 , luminosidad: 22.32
02:20 a. m. --- humedad: 5.666667 , humedad Relativa: 6.666667 , Temperatura: 8.333333 , luminosidad: 22.32
02:20 a. m. --- humedad: 5.666667 , humedad Relativa: 6.666667 , Temperatura: 8.333333 , luminosidad: 22.32
02:20 a. m. --- humedad: 14.66667 , humedad Relativa: 8.666667 , Temperatura: 11 , luminosidad: 30.96
02:20 a. m. --- humedad: 14.66667 , humedad Relativa: 8.666667 , Temperatura: 11 , luminosidad: 30.96
02:32 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:32 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:32 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:32 a. m. --- humedad: 11 , humedad Relativa: 10.33333 , Temperatura: 6.333333 , luminosidad: 22.32
02:32 a. m. --- humedad: 11 , humedad Relativa: 10.33333 , Temperatura: 6.333333 , luminosidad: 22.32
02:32 a. m. --- humedad: 16 , humedad Relativa: 12.33333 , Temperatura: 6.666667 , luminosidad: 40.32
02:32 a. m. --- humedad: 16 , humedad Relativa: 12.33333 , Temperatura: 6.666667 , luminosidad: 40.32
02:32 a. m. --- humedad: 16 , humedad Relativa: 12.33333 , Temperatura: 6.666667 , luminosidad: 40.32
02:32 a. m. --- humedad: 11 , humedad Relativa: 5 , Temperatura: 12 , luminosidad: 45.36
02:32 a. m. --- humedad: 11 , humedad Relativa: 5 , Temperatura: 12 , luminosidad: 45.36
02:32 a. m. --- humedad: 13.66667 , humedad Relativa: 12.66667 , Temperatura: 5.666667 , luminosidad: 34.56
02:32 a. m. --- humedad: 13.66667 , humedad Relativa: 12.66667 , Temperatura: 5.666667 , luminosidad: 34.56
02:32 a. m. --- humedad: 13.66667 , humedad Relativa: 12.66667 , Temperatura: 5.666667 , luminosidad: 34.56
02:32 a. m. --- humedad: 7 , humedad Relativa: 8.333333 , Temperatura: 8.666667 , luminosidad: 30.24
02:32 a. m. --- humedad: 7 , humedad Relativa: 8.333333 , Temperatura: 8.666667 , luminosidad: 30.24
02:32 a. m. --- humedad: 10.66667 , humedad Relativa: 6.666667 , Temperatura: 9 , luminosidad: 41.76
02:32 a. m. --- humedad: 10.66667 , humedad Relativa: 6.666667 , Temperatura: 9 , luminosidad: 41.76
02:32 a. m. --- humedad: 10.66667 , humedad Relativa: 6.666667 , Temperatura: 9 , luminosidad: 41.76
02:32 a. m. --- humedad: 11.33333 , humedad Relativa: 7.333333 , Temperatura: 8.666667 , luminosidad: 41.76
02:32 a. m. --- humedad: 11.33333 , humedad Relativa: 7.333333 , Temperatura: 8.666667 , luminosidad: 41.76
02:32 a. m. --- humedad: 12.33333 , humedad Relativa: 6.666667 , Temperatura: 10.66667 , luminosidad: 32.4
02:33 a. m. --- humedad: 12.33333 , humedad Relativa: 6.666667 , Temperatura: 10.66667 , luminosidad: 32.4
02:33 a. m. --- humedad: 12.33333 , humedad Relativa: 6.666667 , Temperatura: 10.66667 , luminosidad: 37.44
02:33 a. m. --- humedad: 10 , humedad Relativa: 5.333333 , Temperatura: 6 , luminosidad: 37.44
02:33 a. m. --- humedad: 10 , humedad Relativa: 5.333333 , Temperatura: 6 , luminosidad: 37.44
02:33 a. m. --- humedad: 13.33333 , humedad Relativa: 8.666667 , Temperatura: 4 , luminosidad: 25.92
02:33 a. m. --- humedad: 13.33333 , humedad Relativa: 8.666667 , Temperatura: 4 , luminosidad: 25.92
02:33 a. m. --- humedad: 9.666667 , humedad Relativa: 11.66667 , Temperatura: 4.333333 , luminosidad: 38.16
02:33 a. m. --- humedad: 9.666667 , humedad Relativa: 11.66667 , Temperatura: 4.333333 , luminosidad: 38.16
02:33 a. m. --- humedad: 9.666667 , humedad Relativa: 11.66667 , Temperatura: 4.333333 , luminosidad: 38.16
02:33 a. m. --- humedad: 7 , humedad Relativa: 15.66667 , Temperatura: 7.666667 , luminosidad: 30.96
02:33 a. m. --- humedad: 7 , humedad Relativa: 15.66667 , Temperatura: 7.666667 , luminosidad: 30.96
02:33 a. m. --- humedad: 5.333333 , humedad Relativa: 10 , Temperatura: 8.333333 , luminosidad: 48.24
02:33 a. m. --- humedad: 5.333333 , humedad Relativa: 10 , Temperatura: 8.333333 , luminosidad: 48.24
02:33 a. m. --- humedad: 5.333333 , humedad Relativa: 10 , Temperatura: 8.333333 , luminosidad: 25.2
02:33 a. m. --- humedad: 12 , humedad Relativa: 13.33333 , Temperatura: 16.66667 , luminosidad: 25.2
02:33 a. m. --- humedad: 12 , humedad Relativa: 13.33333 , Temperatura: 16.66667 , luminosidad: 25.2
02:33 a. m. --- humedad: 10.66667 , humedad Relativa: 5.333333 , Temperatura: 12.66667 , luminosidad: 24.48
02:33 a. m. --- humedad: 10.66667 , humedad Relativa: 5.333333 , Temperatura: 12.66667 , luminosidad: 24.48
02:33 a. m. --- humedad: 10.66667 , humedad Relativa: 5.333333 , Temperatura: 12.66667 , luminosidad: 37.44
02:34 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:34 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:34 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:34 a. m. --- humedad: 6.666667 , humedad Relativa: 11 , Temperatura: 13 , luminosidad: 29.52
02:34 a. m. --- humedad: 6.666667 , humedad Relativa: 11 , Temperatura: 13 , luminosidad: 29.52
02:34 a. m. --- humedad: 14.33333 , humedad Relativa: 16.33333 , Temperatura: 8 , luminosidad: 21.6
02:34 a. m. --- humedad: 14.33333 , humedad Relativa: 16.33333 , Temperatura: 8 , luminosidad: 21.6
02:34 a. m. --- humedad: 14.33333 , humedad Relativa: 16.33333 , Temperatura: 8 , luminosidad: 21.6
02:34 a. m. --- humedad: 7.333333 , humedad Relativa: 8.333333 , Temperatura: 9 , luminosidad: 43.92
02:34 a. m. --- humedad: 7.333333 , humedad Relativa: 8.333333 , Temperatura: 9 , luminosidad: 43.92
02:34 a. m. --- humedad: 7 , humedad Relativa: 11 , Temperatura: 12.33333 , luminosidad: 33.84
02:34 a. m. --- humedad: 7 , humedad Relativa: 11 , Temperatura: 12.33333 , luminosidad: 33.84
02:34 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:34 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:35 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:35 a. m. --- humedad: 10.66667 , humedad Relativa: 10.66667 , Temperatura: 10 , luminosidad: 41.04
02:35 a. m. --- humedad: 10.66667 , humedad Relativa: 10.66667 , Temperatura: 10 , luminosidad: 41.04
02:35 a. m. --- humedad: 17 , humedad Relativa: 8 , Temperatura: 8.333333 , luminosidad: 48.24
02:35 a. m. --- humedad: 17 , humedad Relativa: 8 , Temperatura: 8.333333 , luminosidad: 48.24
02:35 a. m. --- humedad: 17 , humedad Relativa: 8 , Temperatura: 8.333333 , luminosidad: 48.24
02:35 a. m. --- humedad: 9.333333 , humedad Relativa: 13 , Temperatura: 11.33333 , luminosidad: 41.76
02:35 a. m. --- humedad: 9.333333 , humedad Relativa: 13 , Temperatura: 11.33333 , luminosidad: 41.76
02:35 a. m. --- humedad: 14 , humedad Relativa: 5.666667 , Temperatura: 13.66667 , luminosidad: 48.24
02:35 a. m. --- humedad: 14 , humedad Relativa: 5.666667 , Temperatura: 13.66667 , luminosidad: 48.24
02:38 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:38 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:38 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:38 a. m. --- humedad: 7 , humedad Relativa: 7 , Temperatura: 10.66667 , luminosidad: 14.4
02:38 a. m. --- humedad: 7 , humedad Relativa: 7 , Temperatura: 10.66667 , luminosidad: 14.4
02:38 a. m. --- humedad: 15 , humedad Relativa: 7.333333 , Temperatura: 14.66667 , luminosidad: 52.56
02:38 a. m. --- humedad: 15 , humedad Relativa: 7.333333 , Temperatura: 14.66667 , luminosidad: 52.56
02:38 a. m. --- humedad: 15 , humedad Relativa: 7.333333 , Temperatura: 14.66667 , luminosidad: 52.56
02:38 a. m. --- humedad: 10.66667 , humedad Relativa: 5.666667 , Temperatura: 5 , luminosidad: 32.4
02:38 a. m. --- humedad: 10.66667 , humedad Relativa: 5.666667 , Temperatura: 5 , luminosidad: 32.4
02:38 a. m. --- humedad: 16 , humedad Relativa: 12.66667 , Temperatura: 12 , luminosidad: 31.68
02:38 a. m. --- humedad: 16 , humedad Relativa: 12.66667 , Temperatura: 12 , luminosidad: 31.68
02:38 a. m. --- humedad: 16 , humedad Relativa: 12.66667 , Temperatura: 12 , luminosidad: 31.68
02:38 a. m. --- humedad: 9 , humedad Relativa: 17 , Temperatura: 6.666667 , luminosidad: 33.12
02:38 a. m. --- humedad: 9 , humedad Relativa: 17 , Temperatura: 6.666667 , luminosidad: 33.12
02:38 a. m. --- humedad: 7.333333 , humedad Relativa: 8.333333 , Temperatura: 6.333333 , luminosidad: 33.84
02:48 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:48 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:48 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:48 a. m. --- humedad: 7.666667 , humedad Relativa: 6.666667 , Temperatura: 10.66667 , luminosidad: 15.12
02:48 a. m. --- humedad: 7.666667 , humedad Relativa: 6.666667 , Temperatura: 10.66667 , luminosidad: 15.12
02:48 a. m. --- humedad: 14.33333 , humedad Relativa: 9.666667 , Temperatura: 11.33333 , luminosidad: 41.04
02:48 a. m. --- humedad: 14.33333 , humedad Relativa: 9.666667 , Temperatura: 11.33333 , luminosidad: 41.04
02:48 a. m. --- humedad: 14.33333 , humedad Relativa: 9.666667 , Temperatura: 11.33333 , luminosidad: 41.04
02:48 a. m. --- humedad: 9.333333 , humedad Relativa: 12 , Temperatura: 14 , luminosidad: 25.92
02:48 a. m. --- humedad: 9.333333 , humedad Relativa: 12 , Temperatura: 14 , luminosidad: 25.92
02:48 a. m. --- humedad: 8 , humedad Relativa: 6.333333 , Temperatura: 12.66667 , luminosidad: 25.2
02:48 a. m. --- humedad: 8 , humedad Relativa: 6.333333 , Temperatura: 12.66667 , luminosidad: 25.2
02:49 a. m. --- humedad: 8 , humedad Relativa: 6.333333 , Temperatura: 12.66667 , luminosidad: 25.2
02:49 a. m. --- humedad: 15.66667 , humedad Relativa: 4.333333 , Temperatura: 6 , luminosidad: 39.6
02:49 a. m. --- humedad: 15.66667 , humedad Relativa: 4.333333 , Temperatura: 6 , luminosidad: 39.6
02:49 a. m. --- humedad: 10 , humedad Relativa: 13.33333 , Temperatura: 8.666667 , luminosidad: 48.24
02:49 a. m. --- humedad: 10 , humedad Relativa: 13.33333 , Temperatura: 8.666667 , luminosidad: 48.24
02:49 a. m. --- humedad: 10 , humedad Relativa: 13.33333 , Temperatura: 8.666667 , luminosidad: 46.08
02:49 a. m. --- humedad: 6.666667 , humedad Relativa: 7.666667 , Temperatura: 16.66667 , luminosidad: 46.08
02:49 a. m. --- humedad: 6.666667 , humedad Relativa: 7.666667 , Temperatura: 16.66667 , luminosidad: 46.08
02:49 a. m. --- humedad: 6 , humedad Relativa: 10 , Temperatura: 3.666667 , luminosidad: 38.88
02:49 a. m. --- humedad: 6 , humedad Relativa: 10 , Temperatura: 3.666667 , luminosidad: 38.88
02:49 a. m. --- humedad: 6 , humedad Relativa: 10 , Temperatura: 3.666667 , luminosidad: 43.2
02:49 a. m. --- humedad: 11 , humedad Relativa: 3.333333 , Temperatura: 4 , luminosidad: 43.2
02:49 a. m. --- humedad: 11 , humedad Relativa: 3.333333 , Temperatura: 4 , luminosidad: 43.2
02:49 a. m. --- humedad: 4.333333 , humedad Relativa: 11.33333 , Temperatura: 6.666667 , luminosidad: 33.12
02:51 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:51 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:51 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:51 a. m. --- humedad: 9 , humedad Relativa: 5.666667 , Temperatura: 17.66667 , luminosidad: 11.52
02:51 a. m. --- humedad: 9 , humedad Relativa: 5.666667 , Temperatura: 17.66667 , luminosidad: 11.52
02:51 a. m. --- humedad: 15.66667 , humedad Relativa: 8.333333 , Temperatura: 15.66667 , luminosidad: 21.6
02:51 a. m. --- humedad: 15.66667 , humedad Relativa: 8.333333 , Temperatura: 15.66667 , luminosidad: 21.6
02:51 a. m. --- humedad: 15.66667 , humedad Relativa: 8.333333 , Temperatura: 15.66667 , luminosidad: 21.6
02:52 a. m. --- humedad: 2.666667 , humedad Relativa: 8.333333 , Temperatura: 9 , luminosidad: 38.16
02:52 a. m. --- humedad: 2.666667 , humedad Relativa: 8.333333 , Temperatura: 9 , luminosidad: 38.16
02:52 a. m. --- humedad: 11 , humedad Relativa: 9.666667 , Temperatura: 8 , luminosidad: 32.4
02:52 a. m. --- humedad: 11 , humedad Relativa: 9.666667 , Temperatura: 8 , luminosidad: 32.4
02:52 a. m. --- humedad: 11 , humedad Relativa: 9.666667 , Temperatura: 8 , luminosidad: 32.4
02:52 a. m. --- humedad: 5.666667 , humedad Relativa: 12.33333 , Temperatura: 12 , luminosidad: 33.84
02:52 a. m. --- humedad: 5.666667 , humedad Relativa: 12.33333 , Temperatura: 12 , luminosidad: 33.84
02:52 a. m. --- humedad: 9 , humedad Relativa: 9.666667 , Temperatura: 8.333333 , luminosidad: 33.12
02:52 a. m. --- humedad: 9 , humedad Relativa: 9.666667 , Temperatura: 8.333333 , luminosidad: 33.12
02:52 a. m. --- humedad: 9 , humedad Relativa: 9.666667 , Temperatura: 8.333333 , luminosidad: 33.12
02:52 a. m. --- humedad: 7.333333 , humedad Relativa: 1.333333 , Temperatura: 8.666667 , luminosidad: 54.72
02:52 a. m. --- humedad: 7.333333 , humedad Relativa: 1.333333 , Temperatura: 8.666667 , luminosidad: 54.72
02:52 a. m. --- humedad: 12.66667 , humedad Relativa: 4 , Temperatura: 5.666667 , luminosidad: 31.68
02:52 a. m. --- humedad: 12.66667 , humedad Relativa: 4 , Temperatura: 5.666667 , luminosidad: 31.68
02:52 a. m. --- humedad: 12.66667 , humedad Relativa: 4 , Temperatura: 5.666667 , luminosidad: 34.56
02:52 a. m. --- humedad: 17 , humedad Relativa: 8 , Temperatura: 9.333333 , luminosidad: 34.56
02:52 a. m. --- humedad: 17 , humedad Relativa: 8 , Temperatura: 9.333333 , luminosidad: 34.56
02:57 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:58 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:58 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
02:58 a. m. --- humedad: 11 , humedad Relativa: 6.333333 , Temperatura: 8.666667 , luminosidad: 43.2
02:58 a. m. --- humedad: 11 , humedad Relativa: 6.333333 , Temperatura: 8.666667 , luminosidad: 43.2
03:00 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:00 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:00 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:00 a. m. --- humedad: 13.33333 , humedad Relativa: 11.33333 , Temperatura: 7 , luminosidad: 38.88
03:00 a. m. --- humedad: 13.33333 , humedad Relativa: 11.33333 , Temperatura: 7 , luminosidad: 38.88
03:00 a. m. --- humedad: 11 , humedad Relativa: 9 , Temperatura: 3.333333 , luminosidad: 29.52
03:00 a. m. --- humedad: 11 , humedad Relativa: 9 , Temperatura: 3.333333 , luminosidad: 29.52
03:01 a. m. --- humedad: 11 , humedad Relativa: 9 , Temperatura: 3.333333 , luminosidad: 29.52
03:01 a. m. --- humedad: 6.666667 , humedad Relativa: 12.33333 , Temperatura: 4.333333 , luminosidad: 39.6
03:01 a. m. --- humedad: 6.666667 , humedad Relativa: 12.33333 , Temperatura: 4.333333 , luminosidad: 39.6
03:01 a. m. --- humedad: 10.33333 , humedad Relativa: 9.333333 , Temperatura: 8.666667 , luminosidad: 27.36
03:01 a. m. --- humedad: 10.33333 , humedad Relativa: 9.333333 , Temperatura: 8.666667 , luminosidad: 27.36
03:01 a. m. --- humedad: 10.33333 , humedad Relativa: 9.333333 , Temperatura: 8.666667 , luminosidad: 27.36
03:01 a. m. --- humedad: 11.66667 , humedad Relativa: 6.333333 , Temperatura: 8 , luminosidad: 30.96
03:01 a. m. --- humedad: 11.66667 , humedad Relativa: 6.333333 , Temperatura: 8 , luminosidad: 30.96
03:01 a. m. --- humedad: 11.66667 , humedad Relativa: 7.666667 , Temperatura: 4 , luminosidad: 43.92
03:01 a. m. --- humedad: 11.66667 , humedad Relativa: 7.666667 , Temperatura: 4 , luminosidad: 43.92
03:01 a. m. --- humedad: 11.66667 , humedad Relativa: 7.666667 , Temperatura: 4 , luminosidad: 43.92
03:01 a. m. --- humedad: 11.33333 , humedad Relativa: 5.333333 , Temperatura: 8.333333 , luminosidad: 40.32
03:01 a. m. --- humedad: 11.33333 , humedad Relativa: 5.333333 , Temperatura: 8.333333 , luminosidad: 40.32
03:06 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:09 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:09 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:09 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:09 a. m. --- humedad: 7 , humedad Relativa: 13 , Temperatura: 6 , luminosidad: 41.76
03:09 a. m. --- humedad: 7 , humedad Relativa: 13 , Temperatura: 6 , luminosidad: 41.76
03:10 a. m. --- humedad: 10.66667 , humedad Relativa: 10.66667 , Temperatura: 7.333333 , luminosidad: 25.2
03:10 a. m. --- humedad: 10.66667 , humedad Relativa: 10.66667 , Temperatura: 7.333333 , luminosidad: 25.2
03:10 a. m. --- humedad: 10.66667 , humedad Relativa: 10.66667 , Temperatura: 7.333333 , luminosidad: 25.2
03:10 a. m. --- humedad: 6.333333 , humedad Relativa: 8.333333 , Temperatura: 10.33333 , luminosidad: 25.2
03:10 a. m. --- humedad: 6.333333 , humedad Relativa: 8.333333 , Temperatura: 10.33333 , luminosidad: 25.2
03:10 a. m. --- humedad: 10.66667 , humedad Relativa: 17.66667 , Temperatura: 9 , luminosidad: 38.88
03:10 a. m. --- humedad: 10.66667 , humedad Relativa: 17.66667 , Temperatura: 9 , luminosidad: 38.88
03:10 a. m. --- humedad: 10.66667 , humedad Relativa: 17.66667 , Temperatura: 9 , luminosidad: 38.88
03:10 a. m. --- humedad: 8.666667 , humedad Relativa: 13 , Temperatura: 8.333333 , luminosidad: 37.44
03:10 a. m. --- humedad: 8.666667 , humedad Relativa: 13 , Temperatura: 8.333333 , luminosidad: 37.44
03:11 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:11 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:11 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:11 a. m. --- humedad: 8.666667 , humedad Relativa: 5.333333 , Temperatura: 15.66667 , luminosidad: 33.84
03:11 a. m. --- humedad: 8.666667 , humedad Relativa: 5.333333 , Temperatura: 15.66667 , luminosidad: 33.84
03:11 a. m. --- humedad: 7.333333 , humedad Relativa: 6.666667 , Temperatura: 2.666667 , luminosidad: 44.64
03:11 a. m. --- humedad: 7.333333 , humedad Relativa: 6.666667 , Temperatura: 2.666667 , luminosidad: 44.64
03:11 a. m. --- humedad: 7.333333 , humedad Relativa: 6.666667 , Temperatura: 2.666667 , luminosidad: 44.64
03:12 a. m. --- humedad: 11 , humedad Relativa: 7 , Temperatura: 11 , luminosidad: 33.84
03:12 a. m. --- humedad: 11 , humedad Relativa: 7 , Temperatura: 11 , luminosidad: 33.84
03:12 a. m. --- humedad: 10.33333 , humedad Relativa: 7 , Temperatura: 2.666667 , luminosidad: 40.32
03:12 a. m. --- humedad: 10.33333 , humedad Relativa: 7 , Temperatura: 2.666667 , luminosidad: 40.32
03:12 a. m. --- humedad: 10.33333 , humedad Relativa: 7 , Temperatura: 2.666667 , luminosidad: 40.32
03:12 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:12 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:12 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:12 a. m. --- humedad: 7.666667 , humedad Relativa: 13.33333 , Temperatura: 10.33333 , luminosidad: 32.4
03:12 a. m. --- humedad: 7.666667 , humedad Relativa: 13.33333 , Temperatura: 10.33333 , luminosidad: 32.4
03:12 a. m. --- humedad: 9 , humedad Relativa: 11.33333 , Temperatura: 14 , luminosidad: 40.32
03:12 a. m. --- humedad: 9 , humedad Relativa: 11.33333 , Temperatura: 14 , luminosidad: 40.32
03:12 a. m. --- humedad: 9 , humedad Relativa: 11.33333 , Temperatura: 14 , luminosidad: 40.32
03:12 a. m. --- humedad: 15.33333 , humedad Relativa: 6.666667 , Temperatura: 12 , luminosidad: 47.52
03:12 a. m. --- humedad: 15.33333 , humedad Relativa: 6.666667 , Temperatura: 12 , luminosidad: 47.52
03:13 a. m. --- humedad: 11.33333 , humedad Relativa: 12 , Temperatura: 10 , luminosidad: 34.56
03:13 a. m. --- humedad: 11.33333 , humedad Relativa: 12 , Temperatura: 10 , luminosidad: 34.56
